arcd,acmdfclty_sn,ctprvn_nm,sgg_nm,acmdfclty_se_cd,acmdfclty_se_nm,vt_acmdfclty_nm,rdnmadr_cd,bdong_cd,hdong_cd,dtl_adres,fclty_ar,vt_acmd_psbl_nmpr,xcord,ycord,mngps_nm,mngps_telno
2626000000,320,부산광역시,동래구,006,교회,새한교회,2626010700101710001014206,2626010700,2626054500,부산광역시 동래구 명륜로218번길 6(명륜동),797,306,129.08363019,35.21268222,이우동,051-557-5291
2626000000,331,부산광역시,동래구,013,"연수,숙박",락모텔,2626010700105050006002414,2626010700,2626054500,부산광역시 동래구 명륜로 125(명륜동),940,44,129.08220472,35.20482579,윤정수,051-558-1212
2626000000,330,부산광역시,동래구,013,"연수,숙박",브이모텔,2626010700104760000014334,2626010700,2626054500,부산광역시 동래구 명륜로112번가길 36(명륜동),1980,86,129.08295556,35.20507787,탁충갑,051-552-3420
2626000000,6,부산광역시,동래구,001,학교,온천초등학교,2626010800103970004002856,2626010800,2626056000,부산광역시 동래구 충렬대로107번길 124(온천동),616,236,129.07375561,35.21254481,김동주,051-550-7898
4677000000,783,전라남도,고흥군,002,마을회관,원봉림마을회관,4677035027111650005015132,4677035027,4677035000,전라남도 고흥군 포두면 봉림길 20,68,26,127.30417141,34.5669277,박양신,010-5595-3359
4677000000,782,전라남도,고흥군,002,마을회관,하백마을회관,4677035026111480000015274,4677035026,4677035000,전라남도 고흥군 포두면 하백길 21-17 ,50,19,127.32148756,34.56799706,임춘섭,010-3661-6735
4677000000,781,전라남도,고흥군,002,마을회관,상백마을회관,4677035026111840001015421,4677035026,4677035000,전라남도 고흥군 포두면 상백길 11,130,50,127.31985724,34.56969373,정종명,010-5444-1700
4677000000,780,전라남도,고흥군,002,마을회관,장자마을회관,4677035026105600002015327,4677035026,4677035000,전라남도 고흥군 포두면 장자길 7,43,16,127.33077859,34.56822571,성창근,010-8608-6717
4677000000,779,전라남도,고흥군,002,마을회관,삼정마을회관,4677035026102070002016419,4677035026,4677035000,전라남도 고흥군 포두면 삼정길 11,140,53,127.33570936,34.57020134,김영광,010-4633-2867
4677000000,778,전라남도,고흥군,002,마을회관,원상대마을회관,4677035026100890000016446,4677035026,4677035000,전라남도 고흥군 포두면 원상대길 7,158,60,127.34036845,34.57020597,김원균,010-9176-5695
4677000000,397,전라남도,고흥군,001,학교,포두초등학교,4677035026101110000016393,4677035026,4677035000,전라남도 고흥군 포두면 우주로 624,600,230,127.34105893,34.5690841,정희자,061-832-6017
4677000000,773,전라남도,고흥군,002,마을회관,봉덕마을회관,4677035025104300001015561,4677035025,4677035000,전라남도 고흥군 포두면 봉덕길 79-2 ,268,103,127.35064466,34.55668595,이성호,010-3642-1826
4677000000,776,전라남도,고흥군,002,마을회관,후동마을회관,4677035025112240008016778,4677035025,4677035000,전라남도 고흥군 포두면 후동5길 16-1 ,541,208,127.34258553,34.57097693,송기신,010-9100-1852
4677000000,832,전라남도,고흥군,002,마을회관,안동마을회관,4677035025116100000016040,4677035025,4677035000,전라남도 고흥군 포두면 안동중앙길 58,75,28,127.34794237,34.56862343,송호철,010-9950-5407
4677000000,824,전라남도,고흥군,002,마을회관,안동마을회관,4677035025116100000016040,4677035025,4677035000,전라남도 고흥군 포두면 안동중앙길 58,258,99,127.34794237,34.56862343,송호철,010-9950-5407
4677000000,774,전라남도,고흥군,002,마을회관,덕촌마을회관,4677035025101500015015542,4677035025,4677035000,전라남도 고흥군 포두면 덕촌중앙길 12-1 ,97,37,127.34632283,34.55279809,장현진,010-4526-5503
4677000000,775,전라남도,고흥군,002,마을회관,전동마을회관,4677035025111390003016691,4677035025,4677035000,전라남도 고흥군 포두면 전동길 7,288,110,127.3430782,34.56975531,손영진,010-8607-3852
4677000000,777,전라남도,고흥군,002,마을회관,신흥동마을회관,4677035025117740000017068,4677035025,4677035000,전라남도 고흥군 포두면 신흥동길 3,69,26,127.346793,34.57468394,곽현락,010-3643-9768
4677000000,771,전라남도,고흥군,002,마을회관,양지마을회관,4677035024105720001014357,4677035024,4677035000,전라남도 고흥군 포두면 양지길 62,75,28,127.34474515,34.53178965,류태근,010-8616-6497
4677000000,399,전라남도,고흥군,001,학교,포두중학교,4677035025110360000015711,4677035025,4677035000,전라남도 고흥군 포두면 우주로 628-34 ,3400,1307,127.34078068,34.56648893,백현모,061-832-5416
2632000000,9,부산광역시,북구,001,학교,금명초등학교 ,2632010100118960000002124,2632010100,2632053000,부산광역시 북구 화명신도시로 197(금곡동),711,273,129.01106061,35.24159682,공춘주,051-364-1839
2632000000,18,부산광역시,북구,001,학교,금명중학교,2632010100118930000006405,2632010100,2632053000,부산광역시 북구 화명신도시로 210-1 (금곡동),773,297,129.01236401,35.24333341,이소희,010-2387-7091
2632000000,28,부산광역시,북구,001,학교,신금초등학교,2632010100111090000017269,2632010100,2632053000,부산광역시 북구 효열로 42(금곡동),612,235,129.01770756,35.25001043,손경화,051-330-6471
2632000000,2,부산광역시,북구,001,학교,명진초등학교,2632010200122610000006404,2632010200,2632054300,부산광역시 북구 화명신도시로 159(화명동),3072,1181,129.01065605,35.23846747,이유미,010-2576-7940
2632000000,4,부산광역시,북구,001,학교,용수초등학교 ,2632010200123050000004255,2632010200,2632054300,부산광역시 북구 화명신도시로 53(화명동),599,230,129.00899275,35.22881737,박성호,051-330-3704
2632000000,13,부산광역시,북구,001,학교,용수중학교 ,2632010200123020000017600,2632010200,2632054300,부산광역시 북구 금곡대로229번길 88(화명동),370,142,129.00805347,35.23002598,구일근,051-364-3040
2632000000,15,부산광역시,북구,001,학교,명진중학교,2632010200122580000010873,2632010200,2632054300,부산광역시 북구 학사로 192(화명동),572,220,129.00970057,35.23958642,김윤곤,051-330-4606
2632000000,29,부산광역시,북구,001,학교,화정초등학교,2632010200108980015000021,2632010200,2632054100,부산광역시 북구 의성로 23(화명동),684,263,129.00991412,35.21819597,강혜영,051-330-4107
2632000000,30,부산광역시,북구,001,학교,학사초등학교,2632010200122960000002141,2632010200,2632054300,부산광역시 북구 용당로15번길 20(화명동),493,189,129.00804023,35.23105782,구혜지,051-330-4405
2632000000,31,부산광역시,북구,001,학교,화잠초등학교,2632010200107320001006429,2632010200,2632054100,부산광역시 북구 화명대로 97-25 (화명동),625,240,129.01716577,35.23598672,김경애,051-330-4206
2632000000,24,부산광역시,북구,001,학교,대천리초등학교 ,2632010200105070000013638,2632010200,2632054200,부산광역시 북구 산성로 87-10 (화명동),650,250,129.02299467,35.24218893,노지영,051-366-2707
2626000000,329,부산광역시,동래구,013,"연수,숙박",스위트모텔,2626010400102600004017252,2626010400,2626051000,부산광역시 동래구 충렬대로255번길 18(낙민동),825,54,129.08818119,35.20137428,김대철,051-552-9798
2626000000,4,부산광역시,동래구,001,학교,내성초등학교,2626010500100720000015189,2626010500,2626052000,부산광역시 동래구 동래로 173(복천동),527,202,129.08968854,35.20437123,김종성,010-2555-5968
2626000000,332,부산광역시,동래구,013,"연수,숙박",화성빌,2626010600104210034001713,2626010600,2626051000,부산광역시 동래구 충렬대로237번가길 11(수안동),471,30,129.08597304,35.20251061,박정숙,010-2721-8599
2626000000,351,부산광역시,동래구,001,학교,부산중앙여자고등학교,2626010700106610005004467,2626010700,2626054500,부산광역시 동래구 온천천로 131(명륜동),760,292,129.07962856,35.20811775,,051-255-1222
2635000000,8,부산광역시,해운대구,001,학교,해강중학교,2635010500114170001027142,2635010500,2635052000,부산광역시 해운대구 해운대해변로 17(우동),693,266,129.13591298,35.16411348,김경옥,
2635000000,321,부산광역시,해운대구,001,학교,해강고등학교,2635010500114170001023167,2635010500,2635052000,부산광역시 해운대구 해운대해변로 33(우동),909,349,129.13591298,35.16411348,박현선,051-749-8700
2635000000,333,부산광역시,해운대구,001,학교,해림초등학교,2635010500110250011026710,2635010500,2635052000,부산광역시 해운대구 해운대로469번길 42(우동),326,125,129.14414051,35.16476036,이윤경,
2632000000,39,부산광역시,북구,007,기타시설,비앤비모텔,2632010200122740006017607,2632010200,2632054300,부산광역시 북구 금곡대로285번길 78(화명동),2097,159,129.00925353,35.23456999,김현주,051-309-4425
2632000000,37,부산광역시,북구,007,기타시설,브리즈 호텔,2632010200122740005017608,2632010200,2632054300,부산광역시 북구 금곡대로285번길 84(화명동),1495,117,129.0088363,35.23464635,김현주,051-309-4425
2632000000,38,부산광역시,북구,007,기타시설,MU모텔,2632010200122700002013090,2632010200,2632054300,부산광역시 북구 금곡대로303번길 81(화명동),1805,77,129.00907794,35.2357982,김현주,051-309-4425
2632000000,14,부산광역시,북구,001,학교,신덕초등학교 ,2632010300109470000002149,2632010300,2632057200,부산광역시 북구 함박봉로140번가길 25(만덕동),611,235,129.03243258,35.20265567,김현미,051-330-2904
2632000000,16,부산광역시,북구,001,학교,신덕중학교 ,2632010300109460000004269,2632010300,2632057200,부산광역시 북구 함박봉로140번가길 27(만덕동),645,248,129.03085846,35.20305889,박광희,051-330-2707
2629000000,326,부산광역시,남구,001,학교,문현초등학교,2629010900100120001016600,2629010900,2629068000,부산광역시 남구 고동골로 86-13 (문현동),9350,3596,129.07298839,35.14507646,김형곤(행정실장),051-646-8566
2629000000,380,부산광역시,남구,001,학교,대양고등학교,2629010900103030003015187,2629010900,2629071000,부산광역시 남구 지게골로 128-27 (문현동),26850,10326,129.07341285,35.13286407,이병선(행정실장),051-640-0515
2629000000,324,부산광역시,남구,001,학교,우암초등학교,2629011000101330009020908,2629011000,2629064500,부산광역시 남구 우암로 190-19 (우암동),7014,2697,129.07611513,35.12550156,이호정(행정실장),070-8709-2130
2629000000,362,부산광역시,남구,001,학교,신연초등학교,2629011000101120097020386,2629011000,2629064500,부산광역시 남구 유엔로25번길 66(우암동),6218,2391,129.07744285,35.12918384,박성수(행정실장),051-630-8880
2629000000,381,부산광역시,남구,001,학교,성지고등학교,2629011000101090000019915,2629011000,2629064500,부산광역시 남구 유엔로27번길 54(우암동),772,296,129.08116167,35.12803674,민성욱(행정실장),051-607-7575
2635000000,332,부산광역시,해운대구,001,학교,삼어초등학교,2635010300111380000015474,2635010300,2635059500,부산광역시 해운대구 삼어로91번길 73(반여동),778,299,129.11567787,35.20900934,표정숙,
2635000000,364,부산광역시,해운대구,004,관공서,반여3동 주민센터,2635010300115910004009816,2635010300,2635059000,부산광역시 해운대구 재반로256번길 29-70 (반여동),263,101,129.13349885,35.20103505,,
2635000000,322,부산광역시,해운대구,001,학교,송수초등학교,2635010400109350001007778,2635010400,2635065000,부산광역시 해운대구 해운대로76번길 35(재송동),578,222,129.11903904,35.18968597,김민주,
2635000000,326,부산광역시,해운대구,001,학교,센텀초등학교,2635010400111980000019346,2635010400,2635065000,부산광역시 해운대구 센텀중앙로 166(재송동),403,155,129.12207773,35.18091171,오영숙,051-781-2610
2635000000,1,부산광역시,해운대구,001,학교,센텀중학교,2635010400112060000003825,2635010400,2635065000,부산광역시 해운대구 센텀북대로 32(재송동),758,291,129.12358916,35.17530631,박준호,
2635000000,330,부산광역시,해운대구,001,학교,센텀고등학교,2635010400112220000000004,2635010400,2635065000,부산광역시 해운대구 해운대로 246(재송동),2700,1038,129.12734213,35.17697987,홍민서,
2635000000,336,부산광역시,해운대구,001,학교,재송중학교,2635010400110330001016256,2635010400,2635066000,부산광역시 해운대구 재반로165번길 16(재송동),680,261,129.12864902,35.19349783,박동린,051-780-2200
2635000000,361,부산광역시,해운대구,004,관공서,재송1동주민센터,2635010400102740002000002,2635010400,2635065000,부산광역시 해운대구 재반로63번길 23(재송동),200,76,129.12524054,35.18459338,,
2635000000,360,부산광역시,해운대구,004,관공서,재송2동 주민센터,2635010400110460000005223,2635010400,2635066000,부산광역시 해운대구 재반로125번길 26(재송동),340,130,129.12527605,35.18962366,,
2635000000,351,부산광역시,해운대구,013,"연수,숙박",버킹검,2635010400110710011016267,2635010400,2635065000,부산광역시 해운대구 재송1로14번길 28(재송동),924,58,129.12132033,35.18666352,,
2635000000,352,부산광역시,해운대구,013,"연수,숙박",로망스모텔,2635010400110980012006626,2635010400,2635065000,부산광역시 해운대구 해운대로143번길 12(재송동),554,40,129.12182331,35.18445272,,
2635000000,350,부산광역시,해운대구,013,"연수,숙박",호텔 로,2635010400111030003001498,2635010400,2635065000,부산광역시 해운대구 해운대로143번길 30-8 (재송동),585,46,129.12281933,35.18446101,,
2635000000,324,부산광역시,해운대구,001,학교,반안초등학교,2635010300111640009024903,2635010300,2635059500,부산광역시 해운대구 명장로67번길 40-42 (반여동),408,156,129.113201,35.203061,이승주,
2635000000,304,부산광역시,해운대구,001,학교,인지중학교,2635010300116210000021357,2635010300,2635057000,부산광역시 해운대구 반여로 142(반여동),672,258,129.12546714,35.20379478,최정희,
2635000000,319,부산광역시,해운대구,001,학교,인지초등학교,2635010300116250000009153,2635010300,2635057000,부산광역시 해운대구 반여로 128(반여동),512,196,129.12495709,35.20264915,감성연,051-520-0105
2635000000,323,부산광역시,해운대구,001,학교,반여고등학교,2635010300116220000003822,2635010300,2635057000,부산광역시 해운대구 반여로 136(반여동),870,334,129.12637331,35.20318365,손경희,051-520-1730
2632000000,43,부산광역시,북구,007,기타시설,A모텔,2632010500110670019016984,2632010500,2632052000,부산광역시 북구 낙동대로 1664(구포동),892,60,128.99465003,35.20368605,김현주,051-309-4425
2635000000,338,부산광역시,해운대구,001,학교,운봉초등학교,2635010100102290000027285,2635010100,2635062000,부산광역시 해운대구 신반송로 11-20 (반송동),610,234,129.15924139,35.2291979,윤준영,051-540-5504
2635000000,337,부산광역시,해운대구,001,학교,반송초등학교,2635010100102500008027430,2635010100,2635061000,부산광역시 해운대구 아랫반송로30번길 37-16 (반송동),1055,405,129.14729739,35.22358435,김대진,051-540-5801
2635000000,363,부산광역시,해운대구,004,관공서,반송1동주민센터,2635010100107170005008077,2635010100,2635061000,부산광역시 해운대구 아랫반송로 16(반송동),322,123,129.14791901,35.22515241,,
2635000000,356,부산광역시,해운대구,013,"연수,숙박",동원모텔,2635010100103340007012298,2635010100,2635062000,부산광역시 해운대구 반송로 918(반송동),396,36,129.15389164,35.23220317,,
2635000000,320,부산광역시,해운대구,001,학교,위봉초등학교,2635010300116000012000001,2635010300,2635057000,부산광역시 해운대구 재반로 301(반여동),540,207,129.12931096,35.20259785,김성영,051-520-0470
4215000000,44,강원도,강릉시,001,학교,금진초등학교,4215035029004170001050636,4215035029,4215035000,강원도 강릉시 옥계면 금진안길 2,1334,513,129.04339767,37.63462712,김용달,033-640-5337
4215000000,46,강원도,강릉시,001,학교,옥계초등학교,4215035021003440001051879,4215035021,4215035000,강원도 강릉시 옥계면 옥계로 1074,787,302,129.0351598,37.61001016,최규영,033-640-5337
4215000000,35,강원도,강릉시,002,마을회관,산성우1리마을회관,4215034030001460000048721,4215034030,4215034000,강원도 강릉시 강동면 오이동길 55,144,55,129.01388384,37.68287765,장춘우,033-640-5337
4215000000,32,강원도,강릉시,002,마을회관,언별1리마을회관,4215034031012930000046667,4215034031,4215034000,강원도 강릉시 강동면 송담서원길 17-4 ,199,76,128.93037581,37.69185066,김인자,033-640-5337
4215000000,29,강원도,강릉시,001,학교,임곡초등학교,4215034025003500000046269,4215034025,4215034000,강원도 강릉시 강동면 임곡로 890-14 ,829,318,128.96923841,37.67790918,홍창근,033-640-5337
4215000000,28,강원도,강릉시,001,학교,정동초등학교,4215034028001840000048074,4215034028,4215034000,강원도 강릉시 강동면 헌화로 1055,419,161,129.03350346,37.68769047,이규애,033-640-5337
4215000000,30,강원도,강릉시,004,관공서,강동면사무소,4215034021001570001038744,4215034021,4215034000,강원도 강릉시 강동면 율곡로 2208,1050,403,128.9543323,37.72811486,,033-640-5337
4215000000,27,강원도,강릉시,001,학교,강동초등학교,4215034022003840000038840,4215034022,4215034000,강원도 강릉시 강동면 단경로 20,424,163,128.96350011,37.7239069,이해수,033-640-5337
4215000000,25,강원도,강릉시,002,마을회관,어단1리마을회관,4215033025008180010046047,4215033025,4215033000,강원도 강릉시 구정면 금평로 379-4 ,106,40,128.90174806,37.6932234,박운학,033-640-5337
4215000000,378,강원도,강릉시,003,경로당,제비1리경로당,4215033027102210005000001,4215033027,4215033000,강원도 강릉시 구정면 칠봉로 597,123,47,128.86208423,37.71944796,제비1리노인회 대표 김종태,033-640-5337
4677000000,803,전라남도,고흥군,003,경로당,염포경로당,4677036022102290000020968,4677036022,4677036000,전라남도 고흥군 봉래면 우주로 3947,274,105,127.49298592,34.42247048,,
4677000000,802,전라남도,고흥군,003,경로당,상초경로당,4677036022110350003021048,4677036022,4677036000,전라남도 고흥군 봉래면 목넘길 26,132,50,127.4772577,34.43790876,,
4677000000,789,전라남도,고흥군,002,마을회관,상오마을회관,4677035032100480001019338,4677035032,4677035000,전라남도 고흥군 포두면 상오길 17,154,59,127.40365014,34.57040089,정창모,010-3870-0736
4677000000,787,전라남도,고흥군,002,마을회관,동산동마을회관,4677035031111720000032663,4677035031,4677035000,전라남도 고흥군 포두면 서동길 170,107,41,127.35420366,34.61141618,신창호,010-9313-7640
4677000000,786,전라남도,고흥군,002,마을회관,자연동마을회관,4677035029100460001032800,4677035029,4677035000,전라남도 고흥군 포두면 자연동1길 17,162,62,127.33900914,34.59139092,김행규,010-4622-6549
4677000000,788,전라남도,고흥군,002,마을회관,만화마을회관,4677035031100720003038480,4677035031,4677035000,전라남도 고흥군 포두면 만화길 53,163,62,127.37142629,34.61571758,윤상신,010-4622-8532
4677000000,784,전라남도,고흥군,002,마을회관,원장수마을회관,4677035028100190005032413,4677035028,4677035000,전라남도 고흥군 포두면 장수중앙길 7,60,23,127.32845691,34.58401089,설경근,010-4220-1836
2638000000,449,부산광역시,사하구,001,학교,부산자동차고등학교,2638010500108770001041057,2638010500,2638058000,부산광역시 사하구 하신중앙로3번나길 16(장림동),835,321,128.96409638,35.07535967,,
2632000000,32,부산광역시,북구,001,학교,상학초등학교,2632010300105700000010913,2632010300,2632057100,부산광역시 북구 상학산복길 191(만덕동),452,173,129.03984213,35.21888202,박재욱,051-330-4305
2632000000,33,부산광역시,북구,001,학교,백양초등학교,2632010300108380001011910,2632010300,2632057200,부산광역시 북구 상리로18번길 12(만덕동),720,276,129.03518117,35.20732134,박수민,051-310-5571
2632000000,34,부산광역시,북구,001,학교,백산초등학교,2632010300109230000015939,2632010300,2632057300,부산광역시 북구 덕천로259번길 23(만덕동),756,290,129.03265334,35.21172917,조옥선,051-330-8920
2632000000,41,부산광역시,북구,007,기타시설,아브레호텔,2632010300100740005013120,2632010300,2632057200,부산광역시 북구 만덕고개길 72-1 (만덕동),302,90,129.0469075,35.21104697,김현주,051-309-4425
2632000000,26,부산광역시,북구,001,학교,덕성초등학교,2632010400103230005016278,2632010400,2632056000,부산광역시 북구 만덕대로39번길 45(덕천동),648,249,129.00827904,35.21359181,황소정,051-330-3600
2632000000,40,부산광역시,북구,007,기타시설,덕천S모텔,2632010400103840029010386,2632010400,2632056000,부산광역시 북구 덕천1길 81(덕천동),534,60,129.00982828,35.21071307,김현주,051-309-4425
2632000000,44,부산광역시,북구,007,기타시설,모텔25시,,2632010400,2632055000,부산광역시 북구 덕천동   338-22,500,80,128.89043237,35.2856448,김현주,051-309-4425
2632000000,7,부산광역시,북구,001,학교,구포중학교 ,2632010500111390000004341,2632010500,2632052000,부산광역시 북구 백양대로1016번다길 31(구포동),717,275,128.9964122,35.1947033,조영복,017-598-5925
2632000000,35,부산광역시,북구,001,학교,가람중학교,2632010500110220000010446,2632010500,2632052000,부산광역시 북구 낙동북로663번길 55(구포동),774,297,128.99837905,35.20386428,최병문,051-330-4803
2632000000,27,부산광역시,북구,001,학교,구남초등학교,2632010500110760001013794,2632010500,2632052000,부산광역시 북구 구남로14번가길 23(구포동),648,249,128.99305787,35.20019751,김경애,051-336-6602
2632000000,19,부산광역시,북구,001,학교,성도고등학교 ,2632010500200480056001688,2632010500,2632052100,부산광역시 북구 시랑로132번길 87(구포동),650,250,129.00636846,35.1931963,박광훈,051-332-0601
2632000000,25,부산광역시,북구,001,학교,포천초등학교,2632010500112310000012024,2632010500,2632052100,부산광역시 북구 시랑로 115(구포동),720,276,129.00877099,35.19654579,신종호,051-366-3305
2632000000,36,부산광역시,북구,007,기타시설,경남장 여관,2632010500104130031014530,2632010500,2632052000,부산광역시 북구 가람로 50(구포동),247,24,128.99894557,35.20611592, 김현주,051-309-4425
2632000000,42,부산광역시,북구,007,기타시설,엠유모텔,2632010500104100007013201,2632010500,2632051000,부산광역시 북구 가람로 54(구포동),1018,100,128.99932346,35.20638796,김현주,051-309-4425
4215000000,7,강원도,강릉시,001,학교,주문진초등학교,4215025022101610000036538,4215025022,4215025000,강원도 강릉시 주문진읍 주문로 26,1257,483,128.82733426,37.88590075,오진환,033-640-5337
4215000000,6,강원도,강릉시,001,학교,주영초등학교,4215025021104610000031370,4215025021,4215025000,강원도 강릉시 주문진읍 약수동길 15-12 ,859,330,128.82684721,37.89768653,조승현,033-640-5337
4215000000,11,강원도,강릉시,002,마을회관,주문12리마을회관,4215025021108290096031037,4215025021,4215025000,강원도 강릉시 주문진읍 소돌안길 19,354,136,128.82380702,37.90615883,김봉춘,033-640-5337
4215000000,375,강원도,강릉시,003,경로당,지변3통 노인회관,4215013200106140000009143,4215013200,4215066500,강원도 강릉시 죽헌길85번길 12(지변동),291,111,128.87448645,37.77781272,김우묵,033-640-5337
4215000000,129,강원도,강릉시,001,학교,경포대초등학교,4215013800101060006017508,4215013800,4215066500,강원도 강릉시 경포로475번길 23-11 (안현동),364,140,128.9007004,37.80481596,배정호,033-640-5337
4215000000,326,강원도,강릉시,001,학교,강릉원주대학교 ,4215013100100430000000001,4215013200,4215066500,강원도 강릉시 죽헌길 7(지변동),343,131,128.87066519,37.76696069,반선섭,033-640-5337
4215000000,317,강원도,강릉시,003,경로당,병산동 노인회관,4215012900103400001010624,4215012900,4215064500,강원도 강릉시 공항길 25(병산동),595,228,128.93914256,37.76252163,최재천,033-640-5337
4215000000,383,강원도,강릉시,001,학교,유천초등학교,,4215013100,4215066000,강원도 강릉시 유천동   766,727,280,128.87130502,37.76014169,,
4215000000,315,강원도,강릉시,003,경로당,청량동노인회관,4215012600105100006000637,4215012600,4215064500,강원도 강릉시 유다리길37번길 6(청량동),168,64,128.92053921,37.74413105,강릉시장,033-640-5337
4215000000,311,강원도,강릉시,003,경로당,백학노인회관,4215012800102560000009353,4215012800,4215064500,강원도 강릉시 성덕로185번길 1-4 (학동),387,148,128.93324388,37.76017042,김진홍,033-640-5337
4215000000,54,강원도,강릉시,002,마을회관,사천진리마을회관,4215036025000860039055387,4215036025,4215036000,강원도 강릉시 사천면 진리항구길 47,202,77,128.87532118,37.83727787,강릉시장,033-640-5337
4215000000,382,강원도,강릉시,003,경로당,하평리경로당,4215036025000400001055786,4215036025,4215036000,강원도 강릉시 사천면 공회당길 9,98,37,128.87219126,37.83995754,심교욱,033-640-5337
4215000000,49,강원도,강릉시,001,학교,운양초등학교,4215036024002540000054853,4215036024,4215036000,강원도 강릉시 사천면 이설당1길 36,837,321,128.85903666,37.83675135,윤선희,033-640-5337
4215000000,55,강원도,강릉시,002,마을회관,판교2리마을회관,4215036024109340000000002,4215036024,4215036000,강원도 강릉시 사천면 조부동길 67,109,41,128.84637598,37.84304153,최선중,033-640-5337
4215000000,48,강원도,강릉시,001,학교,사천초등학교,4215036021004680001055903,4215036021,4215036000,강원도 강릉시 사천면 미노길 46,255,98,128.85130906,37.82152039,최희규,033-640-5337
4215000000,381,강원도,강릉시,003,경로당,석교1리 경로당,4215036023001860001041887,4215036023,4215036000,강원도 강릉시 사천면 석교골말길 6,111,42,128.84631892,37.82724148,경로복지과장,033-640-5337
4215000000,348,강원도,강릉시,001,학교,옥계중학교,4215035022001720000052180,4215035022,4215035000,강원도 강릉시 옥계면 천남길 38-13 ,691,265,129.03322165,37.60238748,박명화,033-640-5337
2638000000,442,부산광역시,사하구,001,학교,하단중학교,2638010300105020001035483,2638010300,2638056200,부산광역시 사하구 하신번영로380번길 88(하단동),823,316,128.9600624,35.11076086,,
2638000000,452,부산광역시,사하구,001,학교,하남초등학교,2638010300111830000019438,2638010300,2638056100,부산광역시 사하구 하신번영로 186(하단동),562,216,128.9599305,35.09936349,,
2638000000,473,부산광역시,사하구,001,학교,신남초등학교,2638010400201100003036394,2638010300,2638057200,부산광역시 사하구 비봉로 88(하단동),165,63,128.9596775,35.0987039,,
2638000000,475,부산광역시,사하구,001,학교,하단초등학교,2638010300105930001039717,2638010300,2638056100,부산광역시 사하구 하신중앙로 321(하단동),939,361,128.96493451,35.10507771,,
2638000000,486,부산광역시,사하구,001,학교,신평초등학교,2638010400102000000040091,2638010400,2638057100,부산광역시 사하구 장평로299번안길 19(신평동),934,359,128.97089974,35.09403534,이한미,
2638000000,481,부산광역시,사하구,014,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",신평사랑채 노인복지관,2638010400101110185000001,2638010400,2638057100,부산광역시 사하구 다대로130번길 34(신평동),77,23,128.97723591,35.09153399,,
2638000000,448,부산광역시,사하구,001,학교,효림초등학교,2638010500103940000037101,2638010500,2638059000,부산광역시 사하구 장평로 106(장림동),671,258,128.97375622,35.07582393,,
2638000000,451,부산광역시,사하구,001,학교,당리초등학교,2638010200105110000030723,2638010200,2638055000,부산광역시 사하구 다대로22번길 12(당리동),310,93,128.9749963,35.09991005,,
2638000000,469,부산광역시,사하구,001,학교,부산일과학고,2638010200100020000000006,2638010200,2638055000,부산광역시 사하구 제석로 242(당리동),751,288,128.9868831,35.1167164,,
2638000000,440,부산광역시,사하구,001,학교,을숙도초등학교,2638010300112170002031097,2638010300,2638056200,부산광역시 사하구 낙동대로 581(하단동),684,263,128.96138258,35.11544907,,
4113000000,201,경기도,성남시,004,관공서,태평1동 주민센터,4113110200169330000000001,4113110200,4113154000,경기도 성남시 수정구 모란로 88(태평동),462,177,127.12604264,37.4408475,태평1동장,
4113000000,202,경기도,성남시,004,관공서,태평2동주민센터,4113110200133070002023078,4113110200,4113155000,경기도 성남시 수정구 남문로 108(태평동),556,213,127.13868054,37.44771543,태평2동장,
4113000000,248,경기도,성남시,004,관공서,태평3동주민센터,4113110200137520001051600,4113110200,4113156000,경기도 성남시 수정구 남문로 54(태평동),460,176,127.13317751,37.44536784,태평3동장,0317295710
4113000000,299,경기도,성남시,004,관공서,태평4동행정복지센터,4113110200172930000025477,4113110200,4113156100,경기도 성남시 수정구 남문로 134(태평동),310,375,127.14155284,37.44748741,,
4113000000,329,경기도,성남시,003,경로당,송월경로당,4113110300134140000000434,4113110300,4113158000,경기도 성남시 수정구 제일로131번길 4(수진동),327,396,127.13260324,37.4383228,,
4113000000,327,경기도,성남시,003,경로당,성진경로당,4113110300112790001031796,4113110300,4113157000,경기도 성남시 수정구 제일로124번길 3(수진동),340,412,127.1336766,37.43795172,,
4113000000,330,경기도,성남시,003,경로당,동명경로당,4113110300147810000018587,4113110300,4113158000,"경기도 성남시 수정구 모란로 23(수진동, 동명빌라)",79,95,127.12736966,37.43567723,,
4113000000,326,경기도,성남시,003,경로당,담소경로당,4113110300119210000025287,4113110300,4113157000,경기도 성남시 수정구 탄리로17번길 6(수진동),83,100,127.13873274,37.43846433,,
4113000000,328,경기도,성남시,003,경로당,한마음경로당,4113110300112790001031796,4113110300,4113157000,경기도 성남시 수정구 제일로124번길 3(수진동),158,191,127.13368926,37.4379721,,
4113000000,256,경기도,성남시,004,관공서,수진2동 주민센터,4113110300139880000022136,4113110300,4113158000,경기도 성남시 수정구 성남대로 1204(수진동),510,196,127.12869797,37.43731289,수진2동장,031-729-5763
4111000000,221,경기도,수원시,003,경로당,매탄공원 경로당,4111710100108110000051580,4111710100,4111754000,경기도 수원시 영통구 매탄로 185(매탄동),188,50,127.0425633,37.26873449,이경숙,031-228-8534
